run_id,experiment_id,experiment_type,protocol,chain_key,environment,path,tx_kind,outcome,retry_count,error,sender,nonce,gas_limit,calldata_bytes,submitted_at,l1_tx_hash,l1_force_hash,l2_tx_hash,git_commit,harness_version,S1_block_number,S1_block_timestamp,S1_clock_source,S1_confidence,S1_finalized,S2_block_number,S2_block_timestamp,S2_clock_source,S2_confidence,S2_finalized,S3_block_number,S3_block_timestamp,S3_clock_source,S3_confidence,S3_finalized,S4_block_number,S4_block_timestamp,S4_clock_source,S4_confidence,S4_finalized,S5_block_number,S5_block_timestamp,S5_clock_source,S5_confidence,S5_finalized,S6_block_number,S6_block_timestamp,S6_clock_source,S6_confidence,S6_finalized,S7_block_number,S7_block_timestamp,S7_clock_source,S7_confidence,S7_finalized,S8_block_number,S8_block_timestamp,S8_clock_source,S8_confidence,S8_finalized,S9_block_number,S9_block_timestamp,S9_clock_source,S9_confidence,S9_finalized,M_L1,M_L1_mixed_clock,M_L1_resolution_sec,M_L2,M_L2_mixed_clock,M_L2_resolution_sec,M_L3,M_L3_mixed_clock,M_L3_resolution_sec,M_L4,M_L4_mixed_clock,M_L4_resolution_sec,is_complete,M_C1,M_C2,M_C3,M_C3_op_l1_data_fee_wei,M_C3_arb_l1_gas_allocation,total_fee_wei,M_C4,M_C4_numerator_wei,M_U1,inclusion_path,l1_gas_used,l1_gas_price,l2_gas_used,force_gas_used,l1_base_fee_at_submit,param_delayBlocks,param_delayBlocks_source,param_delaySeconds,param_delaySeconds_source,param_futureBlocks,param_futureBlocks_source,param_futureSeconds,param_futureSeconds_source,param_portalVersion,param_portalVersion_source,param_statedForcedBoundSec,param_statedForcedBoundSec_source,param_totalDelayedMessagesRead,param_totalDelayedMessagesRead_source
b1fd7194-5fd7-425e-9966-0030eac59717,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T14:19:14.538Z,0x09a48dbe10efcdcbc16ff2dd7fa89d645741725d8313438e49586981442bf38a,,0xa8186188231f19b07f42280ecaeb46916065f268ab834636335c2bb5d413586f,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788963555,wall,observed,0,,1788963555,wall,observed,0,11668486,1788963576,l1_block,observed,0,11668486,1788963576,l1_block,observed,0,11675686,1789049976,l1_block,inferred,0,,,,,,307100488,1788964328,l2_block,observed,0,307100488,1788964328,l2_block,observed,0,11668486,1788963576,l1_block,observed,1,21,1,12,752,1,12,773,1,0.25,,,,1,95027868242320,,5488392000000,,0,100516260242320,,100516260242320,1,auto,87548,1085437340,21000,,1084437340,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
725c940c-3999-4966-bc39-b38b30d2d2d9,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T15:57:20.613Z,0xb9a6219b6c5722553f113c25a356f94bf2cb60fe58461ac93e92a0bfbb884860,,0x96589fccafeed959c80f769ced009592f906ec6f26b3c484ec3e024f4d28ed5d,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788969442,wall,observed,0,,1788969442,wall,observed,0,11668962,1788969456,l1_block,observed,0,11668962,1788969456,l1_block,observed,0,11676162,1789055856,l1_block,inferred,0,,,,,,307123577,1788970089,l2_block,observed,0,307123577,1788970089,l2_block,observed,0,11668962,1788969456,l1_block,observed,1,14,1,12,633,1,12,647,1,0.25,,,,1,119206051756024,,5519682000000,,0,124725733756024,,124725733756024,1,auto,87548,1361607938,21000,,1360607938,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
7de26b2d-6e00-440c-beef-33fad74afc71,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T16:14:27.972Z,0x2526a44102a7ad9faecc09b2c6f5aabc49e6a5880fafebbfa9b82614c899c69a,,0x452cb0ba2da472c4ef872002c562b46010cb3f521b8d8d2e88faa74efcc32050,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788970468,wall,observed,0,,1788970468,wall,observed,0,11669046,1788970476,l1_block,observed,0,11669046,1788970476,l1_block,observed,0,11676246,1789056876,l1_block,inferred,0,,,,,,307128206,1788971244,l2_block,observed,0,307128206,1788971244,l2_block,observed,0,11669046,1788970476,l1_block,observed,1,8,1,12,768,1,12,776,1,0.25,,,,1,130347316780064,,5533710000000,,0,135881026780064,,135881026780064,1,auto,87536,1489070974,21000,,1488070974,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
62e43cb8-ba05-45e4-a3e6-652d927ca869,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T16:33:39.060Z,0x380e399ac782b64e86f46fd1a195eeaff134e67cc6a38e89eddbcc00d713a687,,0x5049374bae47199c80cc7f21a8488f135d91b597362855e390857e8f9ac6f277,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788971619,wall,observed,0,,1788971619,wall,observed,0,11669140,1788971628,l1_block,observed,0,11669140,1788971628,l1_block,observed,0,11676340,1789058028,l1_block,inferred,0,,,,,,307132829,1788972399,l2_block,observed,0,307132829,1788972399,l2_block,observed,0,11669140,1788971628,l1_block,observed,1,9,1,12,771,1,12,780,1,0.25,,,,1,95661993377028,,5512332000000,,0,101174325377028,,101174325377028,1,auto,87548,1092680511,21000,,1091680511,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
a0f97a08-3305-4681-8518-d267d50750c3,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T17:00:33.069Z,0x4b065eecb0f322319af12b7aaa6e1d19c33b4e8331167d9da7eb613d724e2285,,0xf0711ca43ff47fc2e4ff4209eb9b5ec814e314c3b116552326f604392a45acbd,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788973233,wall,observed,0,,1788973233,wall,observed,0,11669269,1788973236,l1_block,observed,0,11669269,1788973236,l1_block,observed,0,11676469,1789059636,l1_block,inferred,0,,,,,,307138964,1788973929,l2_block,observed,0,307138964,1788973929,l2_block,observed,0,11669269,1788973236,l1_block,observed,1,3,1,12,693,1,12,696,1,0.25,,,,1,97587106134876,,5637156000000,,0,103224262134876,,103224262134876,1,auto,87548,1114669737,21000,,1113669737,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
656cb33a-5cfd-4e61-928e-923fc05d79e8,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T17:18:26.293Z,0x7b8c7a98c8395538553a34d66210e47bad1ad438acc16296b6a60e5589ea6232,,0xece9ee4e3745449f9646ee3f5891ce7734802f6db423720c07397deb776500a6,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788974306,wall,observed,0,,1788974306,wall,observed,0,11669356,1788974316,l1_block,observed,0,11669356,1788974316,l1_block,observed,0,11676556,1789060716,l1_block,inferred,0,,,,,,307143595,1788975085,l2_block,observed,0,307143595,1788975085,l2_block,observed,0,11669356,1788974316,l1_block,observed,1,10,1,12,769,1,12,779,1,0.25,,,,1,92270331065584,,5589234000000,,0,97859565065584,,97859565065584,1,auto,87548,1053939908,21000,,1052939908,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
055808db-ec6b-401e-86e3-ad9889363d9b,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T17:37:40.347Z,0xb9606a4f5ea1ab35960ac0782b303de19142e8176928712a79ed629c4ed0e682,,0xfb9ca822a70bd84986eeaaf4da5facb1b60a7578aee5d7d8099a7fb1e6a573ad,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788975461,wall,observed,0,,1788975461,wall,observed,0,11669449,1788975468,l1_block,observed,0,11669449,1788975468,l1_block,observed,0,11676649,1789061868,l1_block,inferred,0,,,,,,307148221,1788976240,l2_block,observed,0,307148221,1788976240,l2_block,observed,0,11669449,1788975468,l1_block,observed,1,7,1,12,772,1,12,779,1,0.25,,,,1,105974513666864,,5494230000000,,0,111468743666864,,111468743666864,1,auto,87548,1210473268,21000,,1209473268,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
a0ac5540-1919-4b82-94ff-a67fc70fa577,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T17:56:51.426Z,0xad6360d3794456652929a82724788ffe972a392ba4416a7f90f1d52efbd98751,,0x9888daa16e6245f2f6b37b68886c0e436640a5e299438fcfb36d6fc946d762be,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788976612,wall,observed,0,,1788976612,wall,observed,0,11669542,1788976632,l1_block,observed,0,11669542,1788976632,l1_block,observed,0,11676742,1789063032,l1_block,inferred,0,,,,,,307152848,1788977395,l2_block,observed,0,307152848,1788977395,l2_block,observed,0,11669542,1788976632,l1_block,observed,1,20,1,12,763,1,12,783,1,0.25,,,,1,99955213855536,,5493264000000,,0,105448477855536,,105448477855536,1,auto,87536,1141875501,21000,,1140875501,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
ba448833-17b7-4b33-8f6f-e3e8c0f5e845,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-08T21:20:05.641Z,0x3e0c0f9381520965b019c00a0500555b81f5705eaec9211d5a60164ef99a9a92,,,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788902405,wall,observed,0,,1788902405,wall,observed,0,11663586,1788902412,l1_block,observed,0,11663586,1788902412,l1_block,observed,0,,,,,,,,,,,48549981,1788902502,l2_block,observed,0,48549981,1788902502,l2_block,observed,0,11663586,1788902412,l1_block,observed,1,7,1,12,90,1,12,97,1,2,,,,1,130469757314220,,,,,130469757314220,,130469757314220,1,,122685,1063453212,,,1062453212,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
b5d65bb9-dd5f-4ab5-8338-33e9131decc6,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T09:12:01.114Z,0x4f711a5d49f9a809bcc569ad99dc47cbca218055dbbc8611b9a746c5ef686090,,0xaeafabfef3a9ef043d95d90b0475081744769e3912e107acd9c26d59a531933f,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788945121,wall,observed,0,,1788945121,wall,observed,0,11667003,1788945132,l1_block,observed,0,11667003,1788945132,l1_block,observed,0,,,,,,,,,,,48571335,1788945210,l2_block,observed,0,48571335,1788945210,l2_block,observed,0,11667003,1788945132,l1_block,observed,1,11,1,12,78,1,12,89,1,2,,,,1,131956356093530,,,,,131956356093530,,131956356093530,1,,118310,1115344063,,,1114344063,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
3e75ab4c-f5b5-4498-bd48-b84d4e3f3947,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T09:31:14.434Z,0xa9969126b4e2114fd2f5213f3515d735327e1bd00ef5cb3aa179fa2884a9d257,,0xc920f6c36dd431ef89a9f843c7ba4214c76b342d613499493b46579a179579ac,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788946274,wall,observed,0,,1788946274,wall,observed,0,11667092,1788946284,l1_block,observed,0,11667092,1788946284,l1_block,observed,0,,,,,,,,,,,48571907,1788946354,l2_block,observed,0,48571907,1788946354,l2_block,observed,0,11667092,1788946284,l1_block,observed,1,10,1,12,70,1,12,80,1,2,,,,1,129817114974585,,,,,129817114974585,,129817114974585,1,,124785,1040326281,,,1039326281,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
219e2a64-40ea-4e6b-bc18-cf4d0474c2fa,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T09:50:25.424Z,0xda21ba5e01bf43d0fd4a8c1c81a354455bb5fdcf6abe0f36abb49106e8c6d811,,0xcdcf46710c0c2fc34d3f8e54a3928068810f105b2389a74b3a9c61c81c5a8613,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788947425,wall,observed,0,,1788947425,wall,observed,0,11667188,1788947436,l1_block,observed,0,11667188,1788947436,l1_block,observed,0,,,,,,,,,,,48572484,1788947508,l2_block,observed,0,48572484,1788947508,l2_block,observed,0,11667188,1788947436,l1_block,observed,1,11,1,12,72,1,12,83,1,2,,,,1,131219711182590,,,,,131219711182590,,131219711182590,1,,120585,1088192654,,,1087192654,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
c006766c-ba52-418b-99e6-3ab8dcfef0b2,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T10:09:37.047Z,0xb87dd4fb4e0d42f2bb08f04f6a518ed930a636c4113800ce6d1a0a15f0a44b56,,0x894b01c253ebd20eb889816b1b3a022feecc540dcf4cd0eff345e7c9962e0792,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788948577,wall,observed,0,,1788948577,wall,observed,0,11667282,1788948588,l1_block,observed,0,11667282,1788948588,l1_block,observed,0,,,,,,,,,,,48573068,1788948676,l2_block,observed,0,48573068,1788948676,l2_block,observed,0,11667282,1788948588,l1_block,observed,1,11,1,12,88,1,12,99,1,2,,,,1,130867982427215,,,,,130867982427215,,130867982427215,1,,121285,1079012099,,,1078012099,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
e8bbc99f-4e61-4b50-b6b2-8eb48fae4993,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T10:28:49.031Z,0x059dd6595b79391376867a882d879d766c469349eb96d5b7535aec375c6f9753,,0x991dd982be31376e5119e404a5d5c0d9b0da72176b8cad46550bf174a645bf36,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788949729,wall,observed,0,,1788949729,wall,observed,0,11667374,1788949752,l1_block,observed,0,11667374,1788949752,l1_block,observed,0,,,,,,,,,,,48573645,1788949830,l2_block,observed,0,48573645,1788949830,l2_block,observed,0,11667374,1788949752,l1_block,observed,1,23,1,12,78,1,12,101,1,2,,,,1,130961468302940,,,,,130961468302940,,130961468302940,1,,121460,1078227139,,,1077227139,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
4393de78-89fb-461a-a3c0-5ee53991a55c,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T10:48:02.484Z,0xfbae82a06ee286b31df907ea57170aa8c75a5b357b02357490c66047d5248e42,,0xf683a12124e9884516e6723d907c181a0788b21d7e2bc8a1e2ed983ab1e7d941,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788950882,wall,observed,0,,1788950882,wall,observed,0,11667466,1788950904,l1_block,observed,0,11667466,1788950904,l1_block,observed,0,,,,,,,,,,,48574223,1788950986,l2_block,observed,0,48574223,1788950986,l2_block,observed,0,11667466,1788950904,l1_block,observed,1,22,1,12,82,1,12,104,1,2,,,,1,131516373525900,,,,,131516373525900,,131516373525900,1,,119185,1103464140,,,1102464140,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
363787f8-dabb-4d12-951a-668e1ce06996,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T11:07:12.873Z,0x01cea7c1d9e5cd7ce9746ba07f32f601cc8940bb4c3abe9323c18c400eacd617,,0x5a525fc75906565278fe99a5a77941f630c48b2ce2dde6edc2d36955fa5089ce,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788952032,wall,observed,0,,1788952032,wall,observed,0,11667555,1788952044,l1_block,observed,0,11667555,1788952044,l1_block,observed,0,,,,,,,,,,,48574788,1788952116,l2_block,observed,0,48574788,1788952116,l2_block,observed,0,11667555,1788952044,l1_block,observed,1,12,1,12,72,1,12,84,1,2,,,,1,131247276522840,,,,,131247276522840,,131247276522840,1,,120060,1093180714,,,1092180714,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
8109cc69-85cb-4abc-84bf-98faeb82b380,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T11:26:26.193Z,0x42ab15073d4f0094e56a4acfdc78ef491ddfd9ac929d97cadfd808efd6fef03d,,0xb23a7dd7ee39734c6ddd24466687bb8b14bf525e0624ade74d20821dfb197157,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788953186,wall,observed,0,,1788953186,wall,observed,0,11667649,1788953196,l1_block,observed,0,11667649,1788953196,l1_block,observed,0,,,,,,,,,,,48575366,1788953272,l2_block,observed,0,48575366,1788953272,l2_block,observed,0,11667649,1788953196,l1_block,observed,1,10,1,12,76,1,12,86,1,2,,,,1,130591183504865,,,,,130591183504865,,130591183504865,1,,122335,1067488319,,,1066488319,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
e51401f7-3bad-4108-9bcc-9ea03ae6924a,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T11:45:36.866Z,0x58cf0535f77bc4bd745cb980b965304d25259c95b754d9c796d1c8468d45443d,,0x7ee7b6095d262711bd4e27d6605fec810159f4035a5d8fd2af47d2d5139d27d1,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788954336,wall,observed,0,,1788954336,wall,observed,0,11667742,1788954348,l1_block,observed,0,11667742,1788954348,l1_block,observed,0,,,,,,,,,,,48575949,1788954438,l2_block,observed,0,48575949,1788954438,l2_block,observed,0,11667742,1788954348,l1_block,observed,1,12,1,12,90,1,12,102,1,2,,,,1,129466298198320,,,,,129466298198320,,129466298198320,1,,125660,1030290452,,,1029290452,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
9e2b7d1b-f9c9-42b7-ad46-4d612829f6ec,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T12:04:50.611Z,0x8e7319a21a277446db4f86f3ceaabf06087dd539e206275066be8f5c1e02fd48,,0xd0b8255adfa29c90418cc85ed2f0ea3355ba47500d544ea9a9b585042c55eca3,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788955490,wall,observed,0,,1788955490,wall,observed,0,11667835,1788955500,l1_block,observed,0,11667835,1788955500,l1_block,observed,0,,,,,,,,,,,48576515,1788955570,l2_block,observed,0,48576515,1788955570,l2_block,observed,0,11667835,1788955500,l1_block,observed,1,10,1,12,70,1,12,80,1,2,,,,1,130660059033225,,,,,130660059033225,,130660059033225,1,,121985,1071115785,,,1070115785,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
b9565850-9e21-482d-84fa-a8b73c9496ac,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:19:53.168Z,0xcc4f1b27b1a87c459847395e642f92b3d32238e46c0d78e7cdd05012736d2aec,,0x616f6bccb5eda633509e3bcaf7620920d627d21f8d0c9e76681f625e1b7bff23,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788934793,wall,observed,0,,1788934793,wall,observed,0,11666163,1788934800,l1_block,observed,0,11666163,1788934800,l1_block,observed,0,,,,,,,,,,,48566168,1788934876,l2_block,observed,0,48566168,1788934876,l2_block,observed,0,11666163,1788934800,l1_block,observed,1,7,1,12,76,1,12,83,1,2,,,,1,130529767016420,,,,,130529767016420,,130529767016420,1,,122510,1065462142,,,1064462142,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
6feb9d04-f770-4355-9627-2c9f70d11ff6,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T12:24:26.405Z,0x82f0b41295000bbed71d0f8dab98e3f32fc8c4fd9a56aeacf8c28d7b08a5c76d,,0x1fb22dc303cb1a2b800d67416d2fd38d6133405f9a7f248b1c919f4bd2b7cb79,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788956666,wall,observed,0,,1788956666,wall,observed,0,11667928,1788956676,l1_block,observed,0,11667928,1788956676,l1_block,observed,0,,,,,,,,,,,48577104,1788956748,l2_block,observed,0,48577104,1788956748,l2_block,observed,0,11667928,1788956676,l1_block,observed,1,10,1,12,72,1,12,82,1,2,,,,1,131543712896310,,,,,131543712896310,,131543712896310,1,,119185,1103693526,,,1102693526,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
10180f9f-7185-4c99-af6d-c539ac9f1a6c,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T12:43:14.926Z,0x8d49740aa0c4f9e5535ecd0f1aae6337049b7606276856f82fd540a8ef4c09d0,,0xbd6657b41d6846488400e43f7523c587b26adbd4f0996b05eeb59d9bb5df1b3c,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788957794,wall,observed,0,,1788957794,wall,observed,0,11668018,1788957804,l1_block,observed,0,11668018,1788957804,l1_block,observed,0,,,,,,,,,,,48577670,1788957880,l2_block,observed,0,48577670,1788957880,l2_block,observed,0,11668018,1788957804,l1_block,observed,1,10,1,12,76,1,12,86,1,2,,,,1,130149404950600,,,,,130149404950600,,130149404950600,1,,123385,1054823560,,,1053823560,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
8f8334fc-376e-453c-b8a8-75b6cc0eb78b,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T13:02:26.108Z,0xdec63851b214054cf3409246ae87269ac607aeac131101d29fcc4cc319929e6b,,0xd1d1065db65958453230c852ea1b262552f078216f53d62ddc8306d8f96557c6,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788958946,wall,observed,0,,1788958946,wall,observed,0,11668110,1788958956,l1_block,observed,0,11668110,1788958956,l1_block,observed,0,,,,,,,,,,,48578247,1788959034,l2_block,observed,0,48578247,1788959034,l2_block,observed,0,11668110,1788958956,l1_block,observed,1,10,1,12,78,1,12,88,1,2,,,,1,129685154966400,,,,,129685154966400,,129685154966400,1,,124960,1037813340,,,1036813340,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
6b93329b-30af-46e2-a9b2-02e58d6a5ee7,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T13:21:37.969Z,0xda688030f4896fda507dddaca9a71a4e763a480ccff014110209fa4c4800765a,,0x64e5dc7c48d08234f8a2b4546c65bfa8c089f56628a9bd6d70c521a5602d6057,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788960097,wall,observed,0,,1788960097,wall,observed,0,11668205,1788960120,l1_block,observed,0,11668205,1788960120,l1_block,observed,0,,,,,,,,,,,48578831,1788960202,l2_block,observed,0,48578831,1788960202,l2_block,observed,0,11668205,1788960120,l1_block,observed,1,23,1,12,82,1,12,105,1,2,,,,1,131187693439720,,,,,131187693439720,,131187693439720,1,,120410,1089508292,,,1088508292,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
9ac68066-0452-47ce-848a-efc4608fb2be,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T13:40:49.337Z,0xc0f2b914d677f10e251158d0c129d464e25add8c500da12a67545f26b151b5a7,,0x99ab229ab476a0646c6ae9443af7367ead05fd29363d8048f8c62ec73e1f9491,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788961249,wall,observed,0,,1788961249,wall,observed,0,11668296,1788961260,l1_block,observed,0,11668296,1788961260,l1_block,observed,0,,,,,,,,,,,48579396,1788961332,l2_block,observed,0,48579396,1788961332,l2_block,observed,0,11668296,1788961260,l1_block,observed,1,11,1,12,72,1,12,83,1,2,,,,1,128637730704540,,,,,128637730704540,,128637730704540,1,,128460,1001383549,,,1000383549,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
fafc7d1d-0955-4533-bfb8-31a3881eee14,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:38:24.451Z,0x04b8bb77e8f1f93674a1de62bdb8ab9b9d17763e6e8d3eee3301ae254d2b8f26,,0xde3044872cb27f41cf1fd474eb5bfef5a470819ec54019acd2c7ae3538406719,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788935904,wall,observed,0,,1788935904,wall,observed,0,11666255,1788935928,l1_block,observed,0,11666255,1788935928,l1_block,observed,0,,,,,,,,,,,48566733,1788936006,l2_block,observed,0,48566733,1788936006,l2_block,observed,0,11666255,1788935928,l1_block,observed,1,24,1,12,78,1,12,102,1,2,,,,1,131653569405545,,,,,131653569405545,,131653569405545,1,,119185,1104615257,,,1103615257,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
24cea310-22c9-416c-9d4d-ffdeea39b0d8,B-op-sepolia,B,op-stack,op-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:57:38.181Z,0xadee7d2bfaea2356f14a2bf082013062b8b9a170f2b3e7f5f9d3e45e4b59fab9,,0xe8762555ee0f31bd2430eb54938dfd9e3661c45313234f97d1b18a2e5ba86a5e,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788937058,wall,observed,0,,1788937058,wall,observed,0,11666349,1788937068,l1_block,observed,0,11666349,1788937068,l1_block,observed,0,,,,,,,,,,,48567305,1788937150,l2_block,observed,0,48567305,1788937150,l2_block,observed,0,11666349,1788937068,l1_block,observed,1,10,1,12,82,1,12,92,1,2,,,,1,130903832651680,,,,,130903832651680,,130903832651680,1,,120935,1082431328,,,1081431328,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
